transaction_id,account_id,transaction_date,transaction_type,amount,merchant,location,channel,is_fraud
3289,ACC00051,2025-12-27 06:10:00,Withdrawal,96.76,Local Store,Kolkata,ATM,0
3290,ACC00935,2025-05-17 17:21:00,Deposit,135.91,Zomato,Delhi,Branch,0
3291,ACC00570,2025-08-26 03:09:00,Deposit,748.84,Zomato,Mumbai,Mobile,0
3292,ACC00923,2025-01-23 10:43:00,Deposit,15.06,Local Store,Delhi,ATM,0
3293,ACC00410,2025-01-09 12:02:00,Transfer,650.0,Walmart,Kolkata,POS,0
3294,ACC00852,2025-04-04 08:00:00,Payment,254.18,Myntra,Chennai,Mobile,0
3295,ACC00978,2025-07-24 22:38:00,Transfer,54.22,Zomato,Kolkata,ATM,0
3296,ACC00650,2025-09-15 23:37:00,Deposit,61.85,BookMyShow,Pune,Mobile,0
3297,ACC00266,2025-04-15 01:06:00,Payment,969.12,BookMyShow,Hyderabad,Mobile,0
3298,ACC00226,2025-09-21 17:31:00,Deposit,70.42,Electronics Store,Ahmedabad,POS,0
3299,ACC00356,2025-08-06 22:58:00,Deposit,57.21,Flipkart,Bangalore,POS,0
3300,ACC00675,2025-01-27 13:41:00,Withdrawal,565.28,Flipkart,Kolkata,Online,0
3301,ACC00819,2025-04-10 17:24:00,Purchase,254.31,DMart,Ahmedabad,Mobile,0
3302,ACC00772,2025-08-17 02:48:00,Deposit,70.96,Swiggy,Kolkata,POS,0
3303,ACC00213,2025-06-18 03:48:00,Transfer,225.12,Electronics Store,Hyderabad,POS,0
3304,ACC00173,2025-10-19 09:19:00,Purchase,64.99,Zomato,Mumbai,POS,0
3305,ACC00577,2025-01-25 11:14:00,Transfer,545.02,Reliance,Delhi,Branch,0
3306,ACC00368,2025-02-17 23:26:00,Payment,523.94,DMart,Kolkata,Online,0
3307,ACC00227,2025-03-06 21:46:00,Payment,308.59,Travel Agency,Kolkata,Branch,0
3308,ACC00886,2025-09-19 16:25:00,Deposit,260.25,BookMyShow,Hyderabad,Branch,0
3309,ACC00153,2025-10-31 05:23:00,Deposit,1054.89,Reliance,Delhi,Online,0
3310,ACC00735,2025-10-02 00:48:00,Purchase,181.22,Walmart,Bangalore,POS,0
3311,ACC00215,2025-01-22 13:57:00,Deposit,55.6,BookMyShow,Hyderabad,POS,0
3312,ACC00306,2025-12-15 13:31:00,Payment,284.14,DMart,Kolkata,Branch,0
3313,ACC00286,2025-06-15 17:14:00,Payment,1459.79,DMart,Chennai,Mobile,0
3314,ACC00589,2025-09-01 10:09:00,Purchase,65.71,Local Store,Hyderabad,Online,0
3315,ACC00961,2025-09-02 10:57:00,Transfer,126.28,Reliance,Delhi,Mobile,0
3316,ACC00501,2025-05-21 17:45:00,Payment,274.91,Local Store,Mumbai,Mobile,0
3317,ACC00652,2025-05-30 16:24:00,Withdrawal,171.76,Uber,Ahmedabad,Branch,0
3318,ACC00860,2025-11-30 03:50:00,Deposit,67.88,BookMyShow,Ahmedabad,POS,0
3319,ACC00230,2025-05-18 19:26:00,Transfer,556.61,Travel Agency,Mumbai,Mobile,0
3320,ACC00657,2025-08-12 09:56:00,Purchase,1844.64,Myntra,Pune,POS,0
3321,ACC00438,2025-05-02 23:00:00,Purchase,220.55,Uber,Bangalore,POS,0
3322,ACC00838,2025-04-05 01:53:00,Purchase,73.4,Amazon,Bangalore,Branch,0
3323,ACC00755,2025-06-17 18:30:00,Withdrawal,38.51,Walmart,Chennai,Online,0
3324,ACC00288,2025-10-05 23:13:00,Transfer,234.62,Myntra,Delhi,POS,0
3325,ACC00567,2025-01-25 18:40:00,Deposit,546.69,Local Store,Pune,Mobile,0
3326,ACC00978,2025-02-12 20:55:00,Deposit,291.54,Amazon,Chennai,ATM,0
3327,ACC00202,2025-06-03 17:00:00,Purchase,180.84,Myntra,Bangalore,Mobile,0
3328,ACC00384,2025-09-27 12:25:00,Payment,100.56,Uber,Hyderabad,ATM,0
3329,ACC00427,2025-01-09 11:15:00,Deposit,60.81,Amazon,Pune,Online,0
3330,ACC00448,2025-09-06 08:59:00,Payment,417.69,Walmart,Ahmedabad,Online,0
3331,ACC00341,2025-04-16 12:59:00,Transfer,452.04,Flipkart,Mumbai,POS,0
3332,ACC00157,2025-12-30 16:52:00,Transfer,38.64,Electronics Store,Ahmedabad,Branch,0
3333,ACC00700,2025-03-20 16:23:00,Purchase,888.77,Uber,Mumbai,Online,0
3334,ACC00740,2025-11-29 21:13:00,Deposit,321.85,Local Store,Kolkata,Online,0
3335,ACC00349,2025-06-13 17:08:00,Purchase,734.8,Walmart,Pune,Online,0
3336,ACC00223,2025-11-07 11:25:00,Payment,47.36,Zomato,Chennai,POS,0
3337,ACC00003,2025-08-17 17:39:00,Purchase,46.26,Flipkart,Hyderabad,Branch,0
3338,ACC00916,2025-10-16 22:36:00,Purchase,156.18,Myntra,Mumbai,POS,0
3339,ACC00380,2025-02-05 04:36:00,Transfer,299.7,Travel Agency,Mumbai,Mobile,0
3340,ACC00800,2025-03-26 10:13:00,Purchase,1092.65,DMart,Chennai,Branch,0
3341,ACC00533,2025-12-11 07:33:00,Transfer,367.26,Zomato,Ahmedabad,POS,0
3342,ACC00445,2025-06-29 12:49:00,Transfer,142.21,Myntra,Kolkata,POS,0
3343,ACC00334,2025-06-05 23:39:00,Transfer,64.95,Swiggy,Chennai,Online,0
3344,ACC00443,2025-10-02 15:42:00,Payment,620.17,BookMyShow,Hyderabad,ATM,0
3345,ACC00179,2025-03-14 23:00:00,Deposit,69.08,Myntra,Kolkata,Mobile,0
3346,ACC00973,2025-12-22 07:19:00,Purchase,923.78,Uber,Bangalore,Mobile,0
3347,ACC00478,2025-03-05 01:42:00,Purchase,136.4,Uber,Mumbai,ATM,0
3348,ACC00474,2025-08-21 07:49:00,Transfer,889.43,Swiggy,Chennai,POS,0
3349,ACC00839,2025-12-04 08:44:00,Deposit,357.43,Walmart,Delhi,Branch,0
3350,ACC00375,2025-08-28 16:21:00,Payment,158.06,Swiggy,Mumbai,Mobile,0
3351,ACC00664,2025-11-21 15:19:00,Purchase,107.84,Local Store,Hyderabad,Branch,0
3352,ACC00220,2025-11-14 21:20:00,Withdrawal,128.91,Reliance,Delhi,Online,0
3353,ACC00382,2025-06-28 17:01:00,Deposit,278.19,Electronics Store,Ahmedabad,Mobile,0
3354,ACC00853,2025-09-07 11:59:00,Deposit,195.81,BookMyShow,Pune,ATM,0
3355,ACC00807,2025-09-29 08:40:00,Purchase,100.1,Walmart,Pune,Online,0
3356,ACC00760,2025-12-02 20:19:00,Payment,153.6,Amazon,Chennai,ATM,0
3357,ACC00258,2025-07-25 18:28:00,Purchase,196.09,Local Store,Ahmedabad,Mobile,0
3358,ACC00738,2025-12-22 07:18:00,Purchase,21.57,Electronics Store,Hyderabad,POS,0
3359,ACC00349,2025-01-22 16:45:00,Withdrawal,286.62,Uber,Chennai,Branch,0
3360,ACC00413,2025-01-19 03:29:00,Purchase,68.05,Flipkart,Pune,Online,1
3361,ACC00472,2025-06-28 19:43:00,Purchase,57.21,Myntra,Mumbai,ATM,0
3362,ACC00963,2025-07-16 14:36:00,Transfer,33.54,Myntra,Kolkata,POS,0
3363,ACC00718,2025-11-02 05:33:00,Transfer,30.15,BookMyShow,Mumbai,Mobile,0
3364,ACC00160,2025-02-26 23:51:00,Transfer,46.74,Local Store,Bangalore,POS,0
3365,ACC00811,2025-10-27 13:28:00,Payment,89.21,Swiggy,Hyderabad,Online,0
3366,ACC00499,2025-05-03 11:56:00,Transfer,1278.27,Amazon,Pune,POS,0
3367,ACC00466,2025-03-07 04:34:00,Deposit,107.14,Travel Agency,Chennai,Online,0
3368,ACC00219,2025-04-29 11:52:00,Purchase,216.53,Flipkart,Kolkata,Online,0
3369,ACC00049,2025-11-06 14:58:00,Transfer,270.56,Local Store,Ahmedabad,Online,0
3370,ACC00630,2025-04-27 13:25:00,Withdrawal,206.66,Electronics Store,Ahmedabad,Mobile,0
3371,ACC00582,2025-07-31 14:49:00,Purchase,167.76,Swiggy,Kolkata,Mobile,0
3372,ACC00875,2025-12-08 00:42:00,Purchase,54.86,Travel Agency,Bangalore,Branch,0
3373,ACC00644,2025-08-12 11:35:00,Withdrawal,773.5,Reliance,Kolkata,Branch,0
3374,ACC00871,2025-06-25 05:42:00,Payment,1104.55,Travel Agency,Ahmedabad,Online,0
3375,ACC00271,2025-12-29 02:09:00,Deposit,33.69,BookMyShow,Pune,POS,0
3376,ACC00107,2025-02-15 04:43:00,Withdrawal,65.1,Flipkart,Delhi,Online,0
3377,ACC00674,2025-03-27 10:55:00,Withdrawal,137.03,Flipkart,Mumbai,Branch,0
3378,ACC00809,2025-11-25 17:36:00,Withdrawal,69.09,BookMyShow,Chennai,Mobile,0
3379,ACC00777,2025-06-13 14:16:00,Transfer,300.66,Electronics Store,Hyderabad,Branch,0
3380,ACC00384,2025-12-18 10:17:00,Transfer,87.51,Reliance,Mumbai,ATM,0
3381,ACC00792,2025-12-19 17:42:00,Transfer,1579.8,BookMyShow,Bangalore,ATM,0
3382,ACC00193,2025-09-19 00:43:00,Transfer,596.18,Swiggy,Kolkata,Online,0
3383,ACC00664,2025-11-26 17:06:00,Deposit,224.21,Electronics Store,Ahmedabad,Online,0
3384,ACC00309,2025-02-21 17:49:00,Transfer,506.23,Zomato,Mumbai,Branch,0
3385,ACC00138,2025-03-26 00:04:00,Transfer,547.79,Swiggy,Bangalore,POS,0
3386,ACC00274,2025-01-31 03:07:00,Withdrawal,103.14,Reliance,Delhi,Branch,0
3387,ACC00399,2025-01-06 06:00:00,Deposit,80.14,Zomato,Pune,Branch,0
3388,ACC00495,2025-01-24 23:36:00,Purchase,196.01,BookMyShow,Ahmedabad,Branch,0
3389,ACC00557,2025-05-02 14:24:00,Withdrawal,429.08,Amazon,Hyderabad,POS,0
3390,ACC00670,2025-09-05 22:53:00,Purchase,208.32,Flipkart,Delhi,Branch,0
3391,ACC00043,2025-05-25 17:33:00,Deposit,37.45,Local Store,Kolkata,Branch,0
3392,ACC00514,2025-07-19 18:14:00,Purchase,81.22,BookMyShow,Delhi,Online,0
3393,ACC00671,2025-06-18 12:16:00,Deposit,168.35,Zomato,Ahmedabad,Branch,0
3394,ACC00628,2025-02-12 12:02:00,Transfer,168.06,BookMyShow,Kolkata,Online,0
3395,ACC00257,2025-10-19 01:36:00,Payment,1303.15,Zomato,Bangalore,ATM,0
3396,ACC00834,2025-12-05 03:45:00,Deposit,45.33,Flipkart,Kolkata,Branch,0
3397,ACC00756,2025-07-11 17:36:00,Purchase,300.54,Reliance,Pune,Online,0
3398,ACC00401,2025-08-26 00:29:00,Transfer,803.61,Uber,Mumbai,Online,0
3399,ACC00069,2025-11-03 07:40:00,Payment,1757.15,Walmart,Hyderabad,Online,0
3400,ACC00004,2025-03-13 05:07:00,Payment,120.98,Reliance,Kolkata,POS,0
3401,ACC00467,2025-07-07 08:32:00,Purchase,296.32,Swiggy,Bangalore,Online,0
3402,ACC00377,2025-10-07 07:48:00,Deposit,320.46,Local Store,Bangalore,Mobile,0
3403,ACC00655,2025-02-12 00:26:00,Transfer,220.41,Travel Agency,Bangalore,Branch,0
3404,ACC00087,2025-09-03 09:21:00,Transfer,164.21,Travel Agency,Bangalore,Branch,0
3405,ACC00354,2025-03-04 00:56:00,Withdrawal,280.33,Amazon,Chennai,ATM,0
3406,ACC00784,2025-02-15 04:58:00,Deposit,14.41,Flipkart,Bangalore,Online,0
3407,ACC00377,2025-09-20 20:37:00,Payment,358.55,Swiggy,Kolkata,POS,0
3408,ACC00777,2025-11-05 14:06:00,Payment,205.65,Myntra,Mumbai,Branch,0
3409,ACC00197,2025-01-17 11:26:00,Deposit,145.11,DMart,Kolkata,Branch,0
3410,ACC00133,2025-05-10 22:24:00,Purchase,1403.69,BookMyShow,Mumbai,Mobile,0
3411,ACC00829,2025-04-29 20:40:00,Deposit,92.3,Swiggy,Hyderabad,POS,0
3412,ACC00395,2025-10-14 08:07:00,Deposit,121.14,Myntra,Pune,Branch,0
3413,ACC00684,2025-08-12 01:00:00,Payment,1328.16,Zomato,Bangalore,Mobile,0
3414,ACC00978,2025-12-02 22:59:00,Deposit,78.88,Flipkart,Bangalore,Branch,0
3415,ACC00484,2025-05-02 01:14:00,Withdrawal,104.57,DMart,Chennai,Online,0
3416,ACC00767,2025-08-20 10:58:00,Payment,156.49,Flipkart,Hyderabad,Mobile,0
3417,ACC00310,2025-10-05 08:57:00,Deposit,420.2,Electronics Store,Chennai,ATM,0
3418,ACC00450,2025-04-22 03:34:00,Purchase,223.14,Amazon,Pune,Mobile,0
3419,ACC00866,2025-05-29 05:30:00,Purchase,49.77,DMart,Hyderabad,Branch,0
3420,ACC00307,2025-09-02 13:53:00,Purchase,106.47,Amazon,Mumbai,ATM,0
3421,ACC00590,2025-08-31 12:19:00,Payment,98.76,Local Store,Chennai,Mobile,0
3422,ACC00429,2025-06-24 14:09:00,Deposit,167.8,Walmart,Ahmedabad,POS,0
3423,ACC00700,2025-10-23 06:18:00,Deposit,277.51,Local Store,Chennai,Mobile,1
3424,ACC00209,2025-10-24 00:38:00,Deposit,275.39,Reliance,Pune,Mobile,0
3425,ACC00760,2025-08-02 00:53:00,Payment,30.69,Local Store,Delhi,Branch,0
3426,ACC00418,2025-02-04 06:33:00,Withdrawal,525.29,Amazon,Ahmedabad,Branch,0
3427,ACC00883,2025-08-15 14:56:00,Payment,233.36,Myntra,Hyderabad,Branch,0
3428,ACC00670,2025-04-16 18:36:00,Payment,723.81,Swiggy,Pune,Online,0
3429,ACC00604,2025-04-05 23:51:00,Payment,282.65,Amazon,Mumbai,ATM,0
3430,ACC00778,2025-05-03 11:07:00,Withdrawal,545.29,Walmart,Pune,POS,0
3431,ACC00813,2025-01-17 13:34:00,Withdrawal,289.03,Walmart,Bangalore,Mobile,0
3432,ACC00701,2025-05-04 01:50:00,Withdrawal,696.61,Zomato,Bangalore,Online,0
3433,ACC00024,2025-07-25 22:56:00,Purchase,305.59,Electronics Store,Chennai,Branch,0
3434,ACC00940,2025-01-02 12:39:00,Transfer,164.36,Uber,Bangalore,Online,0
3435,ACC00902,2025-07-20 10:49:00,Withdrawal,1758.88,Flipkart,Chennai,POS,0
3436,ACC00352,2025-05-05 15:45:00,Purchase,441.0,Zomato,Pune,ATM,0
3437,ACC00908,2025-10-12 10:18:00,Deposit,321.74,Swiggy,Hyderabad,Branch,0
3438,ACC00985,2025-10-24 20:48:00,Deposit,50.59,Walmart,Chennai,ATM,0
3439,ACC00987,2025-06-09 04:33:00,Purchase,49.98,Myntra,Bangalore,Mobile,0
3440,ACC00310,2025-03-09 11:21:00,Purchase,242.92,Reliance,Pune,Branch,0
3441,ACC00984,2025-08-17 17:25:00,Purchase,209.67,Swiggy,Kolkata,Online,0
3442,ACC00974,2025-03-08 05:07:00,Withdrawal,98.09,Amazon,Ahmedabad,ATM,0
3443,ACC00096,2025-11-15 22:57:00,Transfer,208.72,BookMyShow,Pune,POS,0
3444,ACC00975,2025-10-31 18:42:00,Withdrawal,887.69,DMart,Ahmedabad,POS,0
3445,ACC00496,2025-03-23 16:31:00,Withdrawal,363.36,Travel Agency,Chennai,ATM,0
3446,ACC00318,2025-10-18 11:51:00,Payment,57.92,Myntra,Mumbai,Online,0
3447,ACC00592,2025-07-20 09:19:00,Purchase,162.15,Swiggy,Kolkata,Branch,0
3448,ACC00188,2025-10-05 17:32:00,Purchase,81.05,Amazon,Kolkata,Branch,0
3449,ACC00719,2025-01-22 05:33:00,Payment,123.01,Local Store,Hyderabad,Mobile,0
3450,ACC00962,2025-01-11 04:43:00,Withdrawal,119.87,Electronics Store,Mumbai,ATM,0
3451,ACC00370,2025-06-02 11:17:00,Purchase,112.43,Reliance,Chennai,Branch,0
3452,ACC00141,2025-12-04 22:04:00,Purchase,51.67,BookMyShow,Pune,Mobile,0
3453,ACC00478,2025-06-13 20:47:00,Purchase,159.55,Walmart,Hyderabad,ATM,0
3454,ACC00697,2025-10-20 14:16:00,Transfer,103.48,Swiggy,Kolkata,Online,0
3455,ACC00408,2025-01-29 15:34:00,Transfer,9.68,Swiggy,Bangalore,Mobile,1
3456,ACC00991,2025-07-10 16:31:00,Withdrawal,1412.3,BookMyShow,Bangalore,Online,0
3457,ACC00660,2025-01-06 13:03:00,Purchase,538.49,Myntra,Hyderabad,Mobile,0
3458,ACC00158,2025-04-28 04:25:00,Payment,124.42,Electronics Store,Chennai,ATM,0
3459,ACC00351,2025-09-14 22:06:00,Deposit,184.72,Flipkart,Kolkata,Branch,0
3460,ACC00740,2025-02-24 18:27:00,Payment,56.17,Local Store,Ahmedabad,POS,0
3461,ACC00633,2025-03-08 11:04:00,Deposit,988.04,Flipkart,Kolkata,Online,0
3462,ACC00159,2025-10-09 23:46:00,Transfer,1208.69,Swiggy,Bangalore,Online,0
3463,ACC00993,2025-10-17 14:53:00,Purchase,212.02,Travel Agency,Bangalore,Mobile,0
3464,ACC00349,2025-09-16 05:37:00,Purchase,504.48,Uber,Hyderabad,Mobile,0
3465,ACC00080,2025-08-08 06:51:00,Deposit,216.0,Zomato,Mumbai,Branch,0
3466,ACC00997,2025-01-10 14:21:00,Payment,47.62,Travel Agency,Mumbai,Mobile,0
3467,ACC00937,2025-04-04 09:35:00,Payment,120.08,Walmart,Pune,Online,0
3468,ACC00355,2025-11-04 02:33:00,Deposit,206.84,Walmart,Mumbai,Online,0
3469,ACC00589,2025-08-29 23:28:00,Withdrawal,115.06,Myntra,Ahmedabad,Branch,0
3470,ACC00770,2025-05-13 09:12:00,Transfer,145.67,Zomato,Hyderabad,Online,0
3471,ACC00474,2025-09-23 15:10:00,Deposit,165.44,Myntra,Hyderabad,Branch,0
3472,ACC00926,2025-07-27 22:54:00,Transfer,167.19,Walmart,Kolkata,Online,0
3473,ACC00586,2025-01-25 07:17:00,Deposit,191.0,Walmart,Chennai,ATM,0
3474,ACC00596,2025-08-03 01:40:00,Purchase,62.76,Amazon,Chennai,ATM,0
3475,ACC00430,2025-12-24 11:30:00,Withdrawal,88.5,Walmart,Pune,Branch,0
3476,ACC00172,2025-07-27 12:44:00,Withdrawal,50.17,Zomato,Hyderabad,Online,0
3477,ACC00945,2025-01-17 07:26:00,Deposit,481.94,DMart,Kolkata,Online,0
3478,ACC00736,2025-05-18 20:03:00,Purchase,22.07,Myntra,Delhi,Mobile,0
3479,ACC00967,2025-12-30 03:48:00,Payment,574.55,BookMyShow,Delhi,Online,0
3480,ACC00068,2025-05-13 15:55:00,Transfer,725.13,Amazon,Kolkata,Branch,0
3481,ACC00535,2025-05-17 04:58:00,Deposit,134.0,Uber,Bangalore,Online,0
3482,ACC00755,2025-05-20 14:51:00,Transfer,13.42,DMart,Delhi,Online,0
3483,ACC00249,2025-11-28 10:39:00,Payment,126.3,Travel Agency,Ahmedabad,Branch,0
3484,ACC00957,2025-02-12 11:15:00,Deposit,170.0,Walmart,Delhi,ATM,0
3485,ACC00935,2025-03-25 23:19:00,Payment,65.98,Uber,Pune,Online,1
3486,ACC00737,2025-04-14 04:38:00,Deposit,108.29,Electronics Store,Kolkata,ATM,0
3487,ACC00057,2025-08-10 09:53:00,Payment,837.31,Local Store,Mumbai,Branch,0
3488,ACC00150,2025-08-20 16:31:00,Withdrawal,352.46,Zomato,Hyderabad,Mobile,0
3489,ACC00054,2025-05-26 05:41:00,Withdrawal,71.91,DMart,Pune,ATM,0
3490,ACC00148,2025-12-28 23:03:00,Payment,36.69,Travel Agency,Hyderabad,Branch,0
3491,ACC00969,2025-10-20 07:39:00,Withdrawal,130.71,Local Store,Bangalore,Mobile,0
3492,ACC00602,2025-01-10 08:20:00,Withdrawal,146.43,Travel Agency,Delhi,POS,0
3493,ACC00356,2025-03-31 16:30:00,Deposit,297.73,Myntra,Hyderabad,Online,0
3494,ACC00848,2025-09-19 03:57:00,Withdrawal,106.13,Myntra,Kolkata,Online,0
3495,ACC00349,2025-05-08 20:57:00,Withdrawal,302.32,Swiggy,Delhi,ATM,0
3496,ACC00104,2025-04-02 04:18:00,Payment,1255.33,Local Store,Kolkata,Mobile,0
3497,ACC00384,2025-04-08 22:52:00,Payment,409.73,Swiggy,Kolkata,Online,0
3498,ACC00046,2025-06-15 02:25:00,Purchase,172.76,Walmart,Bangalore,Online,0
3499,ACC00839,2025-01-15 15:45:00,Purchase,150.94,Uber,Hyderabad,Mobile,0
3500,ACC00511,2025-01-28 18:17:00,Purchase,126.89,Walmart,Delhi,Mobile,0
3501,ACC00838,2025-12-18 21:19:00,Transfer,590.31,Flipkart,Chennai,Branch,0
3502,ACC00636,2025-03-22 11:52:00,Transfer,96.8,Uber,Delhi,ATM,0
3503,ACC00821,2025-01-19 15:49:00,Deposit,189.66,Swiggy,Mumbai,ATM,0
3504,ACC00751,2025-06-26 00:22:00,Withdrawal,190.79,Travel Agency,Chennai,Mobile,0
3505,ACC00632,2025-08-29 03:21:00,Payment,109.75,Myntra,Hyderabad,Mobile,0
3506,ACC00916,2025-07-20 13:51:00,Withdrawal,45.95,Zomato,Delhi,Online,0
3507,ACC00018,2025-08-09 03:47:00,Payment,250.38,Local Store,Mumbai,Online,0
3508,ACC00550,2025-12-03 11:57:00,Payment,170.54,Walmart,Hyderabad,Online,1
3509,ACC00798,2025-01-01 14:27:00,Purchase,298.94,Zomato,Kolkata,Mobile,0
3510,ACC00322,2025-11-07 17:42:00,Payment,106.31,Local Store,Hyderabad,POS,0
3511,ACC00610,2025-08-17 14:56:00,Purchase,614.51,Local Store,Bangalore,Mobile,0
3512,ACC00988,2025-08-05 00:58:00,Deposit,75.43,Flipkart,Kolkata,ATM,0
3513,ACC00939,2025-05-26 13:46:00,Purchase,1004.29,DMart,Bangalore,ATM,0
3514,ACC00852,2025-09-20 16:32:00,Deposit,31.57,Amazon,Bangalore,ATM,0
3515,ACC00998,2025-07-20 21:07:00,Payment,279.99,BookMyShow,Mumbai,Online,0
3516,ACC00485,2025-12-29 17:46:00,Transfer,291.61,BookMyShow,Hyderabad,ATM,0
3517,ACC00047,2025-06-29 20:02:00,Deposit,81.81,BookMyShow,Hyderabad,Branch,0
3518,ACC00550,2025-03-24 12:30:00,Withdrawal,277.1,Amazon,Kolkata,POS,0
3519,ACC00160,2025-09-07 05:52:00,Purchase,651.66,Local Store,Mumbai,POS,0
3520,ACC00886,2025-05-29 14:09:00,Withdrawal,19.75,Uber,Bangalore,Branch,0
3521,ACC00019,2025-08-27 16:14:00,Purchase,299.69,Amazon,Bangalore,POS,0
3522,ACC00619,2025-08-16 16:48:00,Deposit,14.98,Flipkart,Hyderabad,POS,0
3523,ACC00355,2025-05-26 19:35:00,Withdrawal,69.02,Flipkart,Ahmedabad,Branch,0
3524,ACC00493,2025-05-15 18:02:00,Payment,924.42,Myntra,Pune,Branch,0
3525,ACC00890,2025-10-15 10:48:00,Payment,101.31,BookMyShow,Mumbai,ATM,0
3526,ACC00442,2025-01-24 11:42:00,Deposit,56.04,Swiggy,Pune,Mobile,0
3527,ACC00255,2025-02-15 16:03:00,Payment,148.72,Amazon,Delhi,Online,0
3528,ACC00138,2025-06-28 16:53:00,Transfer,1433.55,Travel Agency,Hyderabad,Branch,0
3529,ACC00246,2025-08-29 22:30:00,Payment,29.03,Local Store,Kolkata,Online,0
3530,ACC00388,2025-09-11 22:35:00,Payment,63.35,BookMyShow,Delhi,ATM,0
3531,ACC00290,2025-10-08 15:43:00,Withdrawal,810.32,Walmart,Mumbai,ATM,0
3532,ACC00059,2025-03-12 11:52:00,Transfer,1161.77,Amazon,Hyderabad,Mobile,0
3533,ACC00351,2025-06-01 18:02:00,Deposit,163.46,DMart,Bangalore,ATM,0
3534,ACC00412,2025-11-20 14:15:00,Deposit,52.51,Walmart,Ahmedabad,POS,0
3535,ACC00100,2025-07-20 06:00:00,Withdrawal,1474.16,Reliance,Bangalore,Mobile,0
3536,ACC00688,2025-01-31 00:01:00,Deposit,892.87,Swiggy,Chennai,ATM,0
3537,ACC00630,2025-06-07 19:59:00,Withdrawal,357.43,Electronics Store,Ahmedabad,ATM,0
3538,ACC00285,2025-02-24 14:36:00,Deposit,80.45,Zomato,Hyderabad,Branch,0
3539,ACC00397,2025-03-20 16:39:00,Payment,172.6,Flipkart,Hyderabad,Online,0
3540,ACC00818,2025-07-13 05:09:00,Transfer,154.41,Travel Agency,Ahmedabad,Online,0
3541,ACC00414,2025-01-29 00:10:00,Withdrawal,252.36,Walmart,Kolkata,Online,0
3542,ACC00977,2025-05-27 01:23:00,Payment,773.56,Flipkart,Ahmedabad,Branch,0
3543,ACC00081,2025-12-04 11:33:00,Deposit,436.77,Flipkart,Chennai,ATM,0
3544,ACC00872,2025-11-19 05:49:00,Deposit,61.72,Flipkart,Hyderabad,ATM,0
3545,ACC00442,2025-01-23 22:34:00,Purchase,718.02,DMart,Bangalore,Online,0
3546,ACC00540,2025-10-11 09:49:00,Transfer,247.93,DMart,Kolkata,Branch,0
3547,ACC00819,2025-04-10 13:05:00,Transfer,360.35,BookMyShow,Ahmedabad,Online,0
3548,ACC00850,2025-10-10 09:19:00,Transfer,785.67,Walmart,Kolkata,Online,0
3549,ACC00266,2025-12-22 17:09:00,Transfer,59.65,Swiggy,Pune,POS,0
3550,ACC00251,2025-08-25 07:29:00,Purchase,174.89,Amazon,Hyderabad,Mobile,0
3551,ACC00076,2025-02-26 17:02:00,Withdrawal,106.54,Local Store,Pune,Branch,0
3552,ACC00125,2025-05-15 03:38:00,Withdrawal,37.79,Amazon,Pune,POS,0
3553,ACC00026,2025-05-16 14:59:00,Purchase,256.39,Flipkart,Mumbai,POS,0
3554,ACC00824,2025-11-12 04:46:00,Transfer,2234.02,Zomato,Delhi,Branch,0
3555,ACC00420,2025-10-14 17:42:00,Withdrawal,28.79,Amazon,Mumbai,Mobile,0
3556,ACC00081,2025-05-24 02:12:00,Purchase,175.51,Flipkart,Mumbai,POS,0
3557,ACC00876,2025-10-15 20:06:00,Transfer,343.97,Flipkart,Hyderabad,ATM,0
3558,ACC00238,2025-03-22 10:40:00,Purchase,205.01,Zomato,Kolkata,Branch,0
3559,ACC00040,2025-09-15 11:26:00,Purchase,161.88,Travel Agency,Chennai,POS,0
3560,ACC00925,2025-07-17 14:06:00,Transfer,49.44,Reliance,Ahmedabad,POS,0
3561,ACC00023,2025-04-12 03:16:00,Transfer,228.79,Uber,Chennai,Branch,0
3562,ACC00970,2025-03-20 14:20:00,Payment,85.05,Travel Agency,Chennai,POS,0
3563,ACC00744,2025-05-18 00:14:00,Withdrawal,20.29,Zomato,Chennai,Branch,0
3564,ACC00595,2025-11-11 16:28:00,Purchase,598.6,Swiggy,Bangalore,POS,0
3565,ACC00726,2025-04-28 12:47:00,Deposit,472.66,Walmart,Mumbai,Mobile,0
3566,ACC00415,2025-06-03 02:00:00,Payment,190.88,Walmart,Bangalore,ATM,0
3567,ACC00829,2025-08-19 11:14:00,Purchase,227.94,Uber,Kolkata,POS,0
3568,ACC00971,2025-07-23 07:05:00,Purchase,530.76,Reliance,Kolkata,ATM,0
3569,ACC00660,2025-06-20 09:26:00,Purchase,226.86,Swiggy,Hyderabad,Online,0
3570,ACC00398,2025-05-28 00:03:00,Transfer,447.65,Reliance,Chennai,Branch,0
3571,ACC00614,2025-06-03 17:24:00,Deposit,134.63,Reliance,Chennai,POS,0
3572,ACC00072,2025-08-28 00:57:00,Withdrawal,673.16,Amazon,Mumbai,Branch,0
3573,ACC00944,2025-08-22 14:00:00,Purchase,249.83,Travel Agency,Ahmedabad,Branch,0
3574,ACC00670,2025-09-04 10:36:00,Transfer,220.09,Travel Agency,Bangalore,POS,0
3575,ACC00957,2025-01-19 14:33:00,Purchase,50.9,Myntra,Mumbai,ATM,0
3576,ACC00721,2025-08-05 01:02:00,Transfer,241.52,Walmart,Kolkata,POS,0
